Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/323592366/,"Челябинская область, Челябинск, р-н Курчатовский, ул. Чайковского, 7А",40000,Офис,40.0,1,4,+79823412467
https://cian.ru/rent/commercial/323592377/,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Горького, 26",750000,Офис,1500.0,3,3,+79823609206
https://cian.ru/rent/commercial/323592404/,"Челябинская область, Челябинск, р-н Металлургический, мкр. Бакал, ул. 50-летия ВЛКСМ, 4",15300,Офис,15.3,1,9,+79821107730
https://cian.ru/rent/commercial/323633179/,"Челябинская область, Челябинск, р-н Советский, ул. Кузнецова, 47",60000,Офис,150.0,1,1,+79127906411
https://cian.ru/rent/commercial/323641933/,"Челябинская область, Челябинск, р-н Центральный, ул. Худякова, 10",91020,Свобод. назнач.,111.0,4,5,+79823611102
https://cian.ru/rent/commercial/323682409/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 82А",34040,Офис,46.0,1,7,+79193309954
https://cian.ru/rent/commercial/323704422/,"Челябинская область, Челябинск, р-н Курчатовский, Свердловский тракт, 15",9064,Офис,20.6,3,4,+79124705791
https://cian.ru/rent/commercial/323711975/,"Челябинская область, Челябинск, р-н Советский, ул. Сулимова, 98",25000,Офис,45.0,1,5,+79823606798
https://cian.ru/rent/commercial/323773207/,"Челябинская область, Челябинск, р-н Калининский, мкр. Заречье, Каслинская ул., 77",6500,Офис,25.0,6,6,+79128915167
https://cian.ru/rent/commercial/323827263/,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. 21-й, ул. Первой Пятилетки, 32с1",40000,Офис,70.0,2,2,+79124012651
https://cian.ru/rent/commercial/323853307/,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 52-й, ул. Скульптора Головницкого, 16",100000,Свобод. назнач.,100.0,1,10,+79823573232
https://cian.ru/rent/commercial/323857493/,"Челябинская область, Челябинск, р-н Калининский, мкр. Заречье, Каслинская ул., 52",21000,Офис,19.0,-1,5,+79823008409
https://cian.ru/rent/commercial/323872976/,"Челябинская область, Челябинск, р-н Советский, Троицкая ул., 1Жс1",18084,Офис,21.0,2,4,+79821012952
https://cian.ru/rent/commercial/324019218/,"Челябинская область, Челябинск, р-н Центральный, Лесопарковая ул., 8",65000,Офис,45.0,15,16,+79823206466
https://cian.ru/rent/commercial/324110522/,"Челябинская область, Челябинск, р-н Курчатовский, Свердловский тракт, 15",9270,Офис,20.6,3,4,+79124010169
https://cian.ru/rent/commercial/324112035/,"Челябинская область, Челябинск, р-н Металлургический, ул. Жукова, 1",7000,Офис,12.0,4,5,+79191212139
https://cian.ru/rent/commercial/324194371/,"Челябинская область, Челябинск, р-н Калининский, мкр. Кирсарай, просп. Победы, 160",53175,Офис,70.9,3,6,+79193002416
https://cian.ru/rent/commercial/324238970/,"Челябинская область, Челябинск, р-н Ленинский, Копейское ш., 58Б",22500,Офис,50.0,2,2,+79123155127
https://cian.ru/rent/commercial/324297700/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 84",39990,Офис,70.0,6,6,+79193211334
https://cian.ru/rent/commercial/324301816/,"Челябинская область, Челябинск, р-н Советский, ул. Либкнехта, 2",23000,Офис,25.1,9,9,+79823412584
https://cian.ru/rent/commercial/324331691/,"Челябинская область, Челябинск, р-н Тракторозаводский, ул. Героев Танкограда, 75/1",60000,Свобод. назнач.,75.0,1,1,+79821013035
https://cian.ru/rent/commercial/324335430/,"Челябинская область, Челябинск, р-н Калининский, мкр. Бабушкина, ул. Братьев Кашириных, 99а",2720,Свобод. назнач.,68.0,-1,16,+79823572326
https://cian.ru/rent/commercial/324343738/,"Челябинская область, Челябинск, р-н Курчатовский, ул. Молодогвардейцев, 1Д",27000,Офис,43.0,3,3,+79123083170
https://cian.ru/rent/commercial/324356684/,"Челябинская область, Челябинск, р-н Центральный, ул. Сони Кривой, 35А",40000,Свобод. назнач.,58.1,1,8,+79127715214
https://cian.ru/rent/commercial/324378423/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 78",688350,Свобод. назнач.,458.9,16,16,+79823413765
https://cian.ru/rent/commercial/324387492/,"Челябинская область, Челябинск, р-н Центральный, ул. Коммуны, 131",354480,Офис,295.4,3,5,+79823413117
https://cian.ru/rent/commercial/324512977/,"Челябинская область, Челябинск, р-н Центральный, ул. Васенко, 96",25200,Офис,36.0,8,8,+79823609416
https://cian.ru/rent/commercial/324561280/,"Челябинская область, Челябинск, р-н Советский, ул. Цвиллинга, 81",132000,Офис,330.0,3,4,+79193310737
https://cian.ru/rent/commercial/324614439/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 176",11000,Офис,12,2,2,+79193007264
https://cian.ru/rent/commercial/324655702/,"Челябинская область, Челябинск, р-н Советский, просп. Ленина, 21В",48000,Офис,120,5,8,+79123155127
https://cian.ru/rent/commercial/324678279/,"Челябинская область, Челябинск, р-н Курчатовский, ул. Молодогвардейцев, 15А",15000,Офис,20,3,3,+79124011752
https://cian.ru/rent/commercial/324687240/,"Челябинская область, Челябинск, р-н Тракторозаводский, Копейское ш., 88/9",196000,Свобод. назнач.,245,2,5,+79124706089
https://cian.ru/rent/commercial/324700134/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 156",85000,Свобод. назнач.,108,2,2,+79123206943
https://cian.ru/rent/commercial/324725334/,"Челябинская область, Челябинск, р-н Тракторозаводский, Копейское ш., 88/9",1038700,Офис,1300,3,5,+79193108005
https://cian.ru/rent/commercial/324727316/,"Челябинская область, Челябинск, р-н Центральный, ул. Коммуны, 131",55000,Офис,37,3,5,+79823413117
https://cian.ru/rent/commercial/324877706/,"Челябинская область, Челябинск, р-н Калининский, мкр. 25-й, ул. Братьев Кашириных, 118/2",12000,Свобод. назнач.,12,1,18,+79127910147
https://cian.ru/rent/commercial/324887103/,"Челябинская область, Челябинск, р-н Центральный, ул. Героя России А.В. Яковлева, 17",135000,Свобод. назнач.,90,1,20,+79823608214
https://cian.ru/rent/commercial/324897997/,"Челябинская область, Челябинск, р-н Советский, ул. Воровского, 21",330000,Свобод. назнач.,270,1,10,+79123154131
https://cian.ru/rent/commercial/324922931/,"Челябинская область, Челябинск, р-н Тракторозаводский, мкр. Первоозерный, ул. Комарова, 39",49900,Свобод. назнач.,100.0,2,10,+79193213269
https://cian.ru/rent/commercial/324939441/,"Челябинская область, Челябинск, р-н Калининский, мкр. 22-й, ул. Молодогвардейцев, 56",55000,Офис,47.6,1,5,+79193309954
https://cian.ru/rent/commercial/324952133/,"Челябинская область, Челябинск, р-н Курчатовский, мкр. Колхозный, ул. Островского, 36",60000,Офис,142.0,1,5,+79193309954
https://cian.ru/rent/commercial/324968487/,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 31",107000,Офис,107.0,10,15,+79821107730
https://cian.ru/rent/commercial/325005376/,"Челябинская область, Челябинск, р-н Калининский, мкр. 30-й, ул. 250-летия Челябинска, 48",145000,Свобод. назнач.,75.0,1,20,+79525150691
https://cian.ru/rent/commercial/325030794/,"Челябинская область, Челябинск, р-н Калининский, мкр. Северо-Запад, ул. Молодогвардейцев, 31",600000,Офис,600.0,13,15,+79821107730
https://cian.ru/rent/commercial/325044835/,"Челябинская область, Челябинск, р-н Курчатовский, мкр. 9-й, ул. Молодогвардейцев, 2",562500,Офис,450.0,1,3,+79823008126
https://cian.ru/rent/commercial/325045128/,"Челябинская область, Челябинск, р-н Тракторозаводский, Передовой пер., 7",5700,Офис,19.0,-1,1,+79873003778
https://cian.ru/rent/commercial/325055695/,"Челябинская область, Челябинск, р-н Советский, ул. Сулимова, 75В",11000,Офис,11.0,1,5,+79123155127
https://cian.ru/rent/commercial/325099409/,"Челябинская область, Челябинск, р-н Калининский, мкр. Заречье, Свердловский просп., 41б",149000,Свобод. назнач.,300.0,1,5,+79193108743
https://cian.ru/rent/commercial/325102447/,"Челябинская область, Челябинск, р-н Центральный, ул. Свободы, 83",27000,Офис,30.0,3,4,+79123154904
https://cian.ru/rent/commercial/325122029/,"Челябинская область, Челябинск, р-н Центральный, мкр. Шершни, Северная ул., 54",140000,Офис,200.0,2,3,+79823610199
https://cian.ru/rent/commercial/325122644/,"Челябинская область, Челябинск, р-н Центральный, мкр. Шершни, Северная ул.",21000 - 30000,Офис,20.0,1,4,+79123817274
https://cian.ru/rent/commercial/325135105/,"Челябинская область, Челябинск, р-н Центральный, мкр. Шершни, Центральная ул., 3Б/11",50000,Свобод. назнач.,86.0,1,1,+79193212781
https://cian.ru/rent/commercial/325137714/,"Челябинская область, Челябинск, р-н Центральный, ул. Энгельса, 39",144000,Свобод. назнач.,120.0,1,10,+79124010169
https://cian.ru/rent/commercial/325137721/,"Челябинская область, Челябинск, р-н Центральный, ул. Труда, 156В",75000,Офис,67.9,1,25,+79124010169
https://cian.ru/rent/commercial/325156397/,"Челябинская область, Челябинск, р-н Металлургический, ш. Металлургов, 1А",189000,Офис,270.0,2,2,+79128912567
https://cian.ru/rent/commercial/325183199/,"Челябинская область, Челябинск, р-н Советский, ул. Сулимова, 92В",32283,Офис,34.9,3,3,+79123155053
https://cian.ru/rent/commercial/325184295/,"Челябинская область, Челябинск, р-н Курчатовский, Свердловский тракт, 9",7535,Офис,13.7,3,3,+79173725837
